security_code,issuer_name,security_id,security_name,status,group,face_value,isin_no,instrument,load_date,source,data_source
500199,Ig Petrochemicals Ltd,IGPL,Ig Petrochemicals Ltd,Active,B,10.0,INE204A01010,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500201,India Glycols Ltd,INDIAGLYCO,India Glycols Ltd,Active,B,5.0,INE560A01023,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500202,India Lease Devl. Ltd.,INDLEASE,India Lease Development Ltd,Active,X,10.0,INE333C01013,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500203,"India Polyfibres Ltd.,",INDPOLY,India Polyfibres Ltd,Delisted,B,10.0,INE860C01015,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500204,India Securities Ltd.,INDSEC,India Securities Ltd,Delisted,B,1.0,INE134A01035,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500206,Margo Finance Limited,MARGOFIN,Margo Finance Ltd,Active,X,10.0,INE680B01019,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500207,Indo Rama Synthetics (India) Ltd.,INDORAMA,Indo Rama Synthetics (India) Ltd,Active,B,10.0,INE156A01020,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500208,Indu Nissan Oxo-Chemical Industries,INDUNISS,Indu Nissan Oxo Chemical Industries Ltd,Delisted,X,10.0,INE599C01019,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500209,Infosys Ltd,INFY,Infosys Ltd,Active,A,5.0,INE009A01021,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500210,Ingersoll-Rand (India) Ltd.,INGERRAND,Ingersoll-Rand (India) Ltd,Active,A,10.0,INE177A01018,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500211,Insilco Ltd,INSILCO,Insilco Ltd,Suspended,X,10.0,INE901A01011,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500212,Integrated Financial Services Ltd.,IFSL,Integrated Financial Services Ltd,Delisted,XT,10.0,INE898B01017,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500213,International Travel House Ltd,ITHL,International Travel House Ltd,Active,X,10.0,INE262B01016,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500214,Ion Exchange (India) Ltd,IONEXCHANG,Ion Exchange India Ltd,Active,A,1.0,INE570A01022,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500215,Sundrop Brands Limited,SUNDROP,Sundrop Brands Ltd,Active,B,10.0,INE209A01019,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500216,Itc Hotels Ltd Old,ITCHOTEL,Itc Hotels Ltd,Delisted,B,10.0,INE379A01010,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500217,Itw Signode India Ltd,ITWSGDM,Itw Signode India Ltd,Delisted,B,10.0,INE240A01014,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500218,J.K.Pharmachem Ltd.,JKPHARMA,Jk Pharmachem Ltd,Suspended,XT,10.0,INE335C01018,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500219,Jain Irrigation Systems Ltd.,JISLJALEQS,Jain Irrigation Systems Ltd,Active,A,2.0,INE175A01038,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500220,Jasch Industries Ltd.,JASCH,Jasch Industries Ltd,Active,XT,10.0,INE711C01028,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500221,Jaypee Hotels Ltd.,JPHOTEL,Jaypee Hotels Ltd,Delisted,T,10.0,INE851A01018,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500222,Jct Electronics Ltd.,JCTEL,Jct Electronics Ltd,Delisted,XT,1.0,INE264B01020,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500223,Jct Ltd,JCTLTD,Jct Ltd,Suspended,Z,2.5,INE945A01026,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500224,Nalwa Sons Investment Ltd,JNDST,Jndst,Delisted,B,10.0,INE023A01014,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500226,Consolidated Finvest & Holdings Limited,CONSOFIN,Consolidated Finvest & Holdings Ltd,Delisted,B,10.0,INE025A01027,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500227,Jindal Poly Films Ltd.,JINDALPOLY,Jindal Poly Films Ltd,Active,B,10.0,INE197D01010,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500228,Jsw Steel Limited,JSWSTEEL,Jsw Steel Ltd,Active,A,1.0,INE019A01038,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500231,Umang Dairies Limited,UMANGDAIRY,Umang Dairies Ltd,Delisted,B,5.0,INE864B01027,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500232,Jord Engineers India Ltd,JORDENG-B,Jord Engineers India Ltd,Delisted,P,10.0,INE666F01019,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500233,Kajaria Ceramics Ltd,KAJARIACER,Kajaria Ceramics Ltd,Active,A,1.0,INE217B01036,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500234,Kakatiya Cement Sugar & Industries Ltd.,KAKATCEM,Kakatiya Cement Sugar & Industries Ltd,Active,T,10.0,INE437B01014,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500235,Kalyani Steels Ltd,KSL,Kalyani Steels Ltd,Active,B,5.0,INE907A01026,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500236,Kanel Industries Limited,KANELIND,Kanel Industries Ltd,Suspended,XT,10.0,INE252C01023,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500238,Whirlpool Of India Ltd,WHIRLPOOL,Whirlpool Of India Ltd,Active,A,10.0,INE716A01013,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500239,K.G.Denim Ltd,KGDENIM,Kg Denim Ltd,Active,X,10.0,INE104A01012,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500240,Kinetic Engineering Ltd.,KINETICENG,Kinetic Engineering Ltd,Active,X,10.0,INE266B01017,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500241,Kirloskar Brothers Ltd.,KIRLOSBROS,Kirloskar Brothers Ltd,Active,A,2.0,INE732A01036,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500242,Kirloskar Pneumatic Co. Ltd.,KIRPNDM,Kirloskar Pneumatic Company Ltd,Delisted,B,10.0,INE328A01017,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500243,Kirloskar Industries Ltd,KIRLOSIND,Kirloskar Industries Ltd,Active,B,10.0,INE250A01039,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500245,Kirloskar Ferrous Industries Ltd.,KIRLFER,Kirloskar Ferrous Industries Ltd,Active,B,5.0,INE884B01025,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500246,Envair Electrodyne Ltd.,ENVAIREL,Envair Electrodyne Ltd,Active,XT,10.0,INE601C01013,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500247,Kotak Mahindra Bank Ltd.,KOTAKBANK,Kotak Mahindra Bank Ltd,Active,A,1.0,INE237A01036,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500248,Krishna Filament Industries Limited,KRIFILIND,Krishna Filament Industries Ltd,Active,XT,10.0,INE073A01019,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500249,Ksb Limited,KSB,Ksb Ltd,Active,A,2.0,INE999A01023,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500250,L.G.Balkrishnan & Bros. Ltd.,LGBBROSLTD,Lg Balakrishnan & Bros Ltd,Active,B,10.0,INE337A01034,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500251,Trent Ltd [Lakme Ltd],TRENT,Trent Ltd,Active,A,1.0,INE849A01020,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500252,Lmw Limited,LMW,Lmw Ltd,Active,A,10.0,INE269B01029,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500253,Lic Housing Finance Ltd.,LICHSGFIN,Lic Housing Finance Ltd,Active,A,2.0,INE115A01026,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500254,Uttam Value Steels Limited,UTTAMVALUE,Uttam Value Steels Ltd,Delisted,B,1.0,INE292A01023,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500255,L.M.L. Limited,LML,Lml Ltd,Delisted,X,10.0,INE862A01015,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500256,Lok Housing & Construction Ltd.,LOKHSG,Lok Housing & Constructions Ltd,Delisted,Z,10.0,INE367C01011,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500257,Lupin Ltd,LUPIN,Lupin Ltd,Active,A,2.0,INE326A01037,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500258,Lupin Laboratories Ltd.,LUPINDM,Lupin Laboratories Ltd,Delisted,B,10.0,INE327A01019,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500259,Lyka Labs Ltd.,LYKALABS,Lyka Labs Ltd,Active,B,10.0,INE933A01014,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500260,The Ramco Cements Limited,RAMCOCEM,The Ramco Cements Ltd,Active,A,1.0,INE331A01037,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500262,Hybrid Financial Services Limited,HYBRIDFIN,Hybrid Financial Services Ltd,Active,T,5.0,INE965B01022,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500264,Mafatlal Industries Ltd.,MAFATIND,Mafatlal Industries Ltd,Active,B,2.0,INE270B01035,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500265,Maharashtra Seamless Ltd.,MAHSEAMLES,Maharashtra Seamless Ltd,Active,A,5.0,INE271B01025,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500266,Maharashtra Scooters Ltd.,MAHSCOOTER,Maharashtra Scooters Ltd,Active,A,10.0,INE288A01013,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500267,Majestic Auto Ltd.,MAJESAUT,Majestic Auto Ltd,Active,B,10.0,INE201B01022,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500268,Manali Petrochemicals Ltd.,MANALIPETC,Manali Petrochemicals Ltd,Active,B,5.0,INE201A01024,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500269,"Mardia Chemicals Ltd.,",MARDIACH,Mardia Chemicals Ltd,Delisted,B,10.0,INE273B01013,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500270,Baroda Rayon Corpn. Ltd.,BARODARY,Baroda Rayon Corporation Ltd,Active,X,10.0,INE461A01024,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500271,Max Financial Services Limited,MFSL,Max Financial Services Ltd,Active,A,2.0,INE180A01020,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500273,"Mcdowell & Co. Ltd.,",MCDWLDM,Mcdwldm,Delisted,B,10.0,INE887A01012,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500274,Mesco Pharmaceuticals Ltd.,MESPHAR-B,Mesco Pharmaceuticals Ltd,Delisted,ZP,10.0,INE839X01015,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500275,Mtz Industries Ltd.,MTZIND,Mtz Industries Ltd,Delisted,X,10.0,INE865A01018,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500277,Mid India Industries Limited,MIDINDIA,Mid India Industries Ltd,Active,X,10.0,INE401C01018,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500278,Mideast (India) Ltd.,MIDESTI-B,Mideast India Ltd,Delisted,P,10.0,INE844X01015,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500279,Onida Electronics Limited,ONIDA,Onida Electronics Ltd,Active,T,1.0,INE831A01028,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500280,Century Enka Ltd.,CENTENKA,Century Enka Ltd,Active,B,10.0,INE485A01015,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500282,Modern Thread (India) Ltd.,MODTHREAD,Modern Thread India Ltd,Active,B,10.0,INE794W01014,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500284,Lords Chloro Alkali Ltd,LORDSCHLO,Lords Chloro Alkali Ltd,Active,B,10.0,INE846D01012,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500285,Spicejet Limited,SPICEJET,Spicejet Ltd,Active,A,10.0,INE285B01017,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500286,Montari Industries Ltd.,MONTA,Montari Industries Ltd,Delisted,Z,10.0,INE407C01015,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500288,Morepen Laboratories Ltd.,MOREPENLAB,Morepen Laboratories Ltd,Active,A,2.0,INE083A01026,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500289,Morgan Stanley Growth Fund,MSGF,Morgan Stanley Mutual Fund,Delisted,B,10.0,INF063A01019,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500290,M.R.F. Ltd.,MRF,Mrf Ltd,Active,A,10.0,INE883A01011,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500292,Heidelbergcement  India Limited,HEIDELBERG,Heidelbergcement India Ltd,Active,B,10.0,INE578A01017,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500294,Ncc Limited,NCC,Ncc Ltd,Active,A,2.0,INE868B01028,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500295,Vedanta Limited,VEDL,Vedanta Ltd,Active,A,1.0,INE205A01025,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500296,Nahar Spinning Mills Ltd.,NAHARSPING,Nahar Spinning Mills Ltd,Active,T,5.0,INE290A01027,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500297,National Aluminium Co. Ltd.,NATAL,Natal,Delisted,Z,10.0,INE139A01018,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500298,Naperol Investments Limited,NAPEROL,Naperol Investments Ltd,Active,X,10.0,INE585A01020,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500300,Grasim Industries Ltd,GRASIM,Grasim Industries Ltd,Active,A,2.0,INE047A01021,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500301,Nepc India Ltd,NEPCMICON,Nepc India Ltd,Delisted,Z,10.0,INE588A01016,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500302,Piramal Enterprises Limited,PEL,Piramal Enterprises Ltd,Delisted,A,2.0,INE140A01024,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500303,Aditya Birla Nuvo Ltd.,ABIRLANUVO,Aditya Birla Nuvo Ltd,Delisted,B,10.0,INE069A01017,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500304,Niit Ltd.,NIITLTD,Niit Ltd,Active,B,2.0,INE161A01038,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500305,Jsw Ispat Steel Ltd,JSWISPAT,Jsw Ispat Steel Ltd,Delisted,B,10.0,INE136A01022,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500306,Jaykay Enterprises Limited,JAYKAY,Jaykay Enterprises Ltd,Active,B,1.0,INE903A01025,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500307,Nirlon Limited,NIRLON,Nirlon Ltd,Active,B,10.0,INE910A01012,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500308,Nirma Ltd.,NIRMA,Nirma Ltd,Delisted,B,5.0,INE091A01029,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500310,Novopan Industries Ltd.,NOVOPANIND,Novopan Industries Ltd,Delisted,B,10.0,INE460B01016,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500311,Nuchem Ltd.,NUCHEM,Nuchem Ltd,Delisted,T,10.0,INE946A01016,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500312,Oil And Natural Gas Corporation Ltd,ONGC,Oil And Natural Gas Corporation Ltd,Active,A,5.0,INE213A01029,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500313,Oil Country Tubular Ltd.,OILCOUNTUB,Oil Country Tubular Ltd,Active,T,10.0,INE591A01010,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500314,Oriental Hotels Ltd.,ORIENTHOT,Oriental Hotels Ltd,Active,B,1.0,INE750A01020,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500315,Oriental Bank Of Commerce,ORIENTBANK,Oriental Bank Of Commerce,Delisted,B,10.0,INE141A01014,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500317,Oswal Agro Mills Ltd.,OSWALAGRO,Oswal Agro Mills Ltd,Active,T,10.0,INE142A01012,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500318,Oswal Spinning & Weaving Mills Ltd.,OSSWM,Oswal Spinning & Weaving Mills Ltd,Delisted,Z,1.0,INE716C01027,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500319,Indian Sucrose Ltd.,INDSUCR,Indian Sucrose Ltd,Active,X,10.0,INE557C01017,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500321,Padmini Technologies Ltd.,PADMINIT,Padmini Technologies Ltd,Delisted,XD,10.0,INE114B01019,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500322,Panyam Cements & Mineral Inds. Ltd.,PANCM,Panyam Cements & Mineral Industries Ltd,Active,XT,10.0,INE167E01037,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500323,Parekh Platinum Ltd.,PAREKHPLAT,Parekh Platinum Ltd,Delisted,T,10.0,INE598A01015,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500325,Reliance Industries Ltd,RELIANCE,Reliance Industries Ltd,Active,A,10.0,INE002A01018,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500327,Pil Italica Lifestyle Limited,PILITA,Pil Italica Lifestyle Ltd,Active,T,1.0,INE600A01035,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500329,Pentamedia Graphics Ltd,PENTAGRAPH,Pentamedia Graphics Ltd,Delisted,Z,1.0,INE202A01022,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500330,Raymond Limited,RAYMOND,Raymond Ltd,Active,A,10.0,INE301A01014,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500331,Pidilite Industries Ltd.,PIDILITIND,Pidilite Industries Ltd,Active,A,1.0,INE318A01026,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500333,Pix Transmissions Ltd.,PIXTRANS,Pix Transmissions Ltd,Active,B,10.0,INE751B01018,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500335,Birla Corporation Ltd.,BIRLACORPN,Birla Corporation Ltd,Active,A,10.0,INE340A01012,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500336,Surya Roshni Ltd.,SURYAROSNI,Surya Roshni Ltd,Active,A,5.0,INE335A01020,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500337,Prime Securities Ltd.,PRIMESECU,Prime Securities Ltd,Active,B,5.0,INE032B01021,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500338,Prism Johnson Limited.,PRSMJOHNSN,Prism Johnson Ltd,Active,B,10.0,INE010A01011,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500339,Rain Industries Limited,RAIN,Rain Industries Ltd,Active,A,2.0,INE855B01025,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500340,Itc Bhadrachalam Paperboards Ltd.,ITBHPDM,Itc Bhadrachalam Paperboards Ltd,Delisted,B,10.0,INE076A01012,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500342,Prudential Sugar Corporation Ltd,PRUDMOULI,Prudential Sugar Corporation Ltd,Active,T,10.0,INE024D01016,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500343,Amj Land Holdings Limited,AMJLAND,Amj Land Holdings Ltd,Active,B,2.0,INE606A01024,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500344,Punjab Tractors Ltd.,PUNJABTRAC,Punjab Tractors Ltd,Delisted,B,10.0,INE170A01013,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500346,Punjab Communications Limited,PUNJCOMMU,Punjab Communications Ltd,Active,B,10.0,INE609A01010,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500347,"Punjab Wireless Systems Limited.,",PUNWRDM,Punjab Wireless Systems Ltd,Delisted,B,10.0,INE181A01010,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500349,"Raasi Cement Ltd.,",RASIC,Rasic,Delisted,Z,10.0,INE231A01013,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500350,Rswm Limited,RSWM,Rswm Ltd,Active,T,10.0,INE611A01016,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500354,Rajshree Sugars & Chemicals Ltd.,RAJSREESUG,Rajshree Sugars & Chemicals Ltd,Active,B,10.0,INE562B01019,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500355,Rallis India Ltd,RALLIS,Rallis India Ltd,Active,A,1.0,INE613A01020,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500356,Shree Rama Newsprint Limited,RAMANEWS,Shree Rama Newsprint Ltd,Active,B,10.0,INE278B01020,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500357,Rama Paper Mills Limited,RAMAPPR-B,Rama Paper Mills Ltd,Active,Z,10.0,INE425E01013,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500358,Rama Petrochemicals Ltd,RAMAPETRO,Rama Petrochemicals Ltd,Suspended,XT,10.0,INE783A01013,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500359,Ranbaxy Laboratories Ltd.,RANBAXY,Ranbaxy Laboratories Ltd,Delisted,B,5.0,INE015A01028,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500360,Rapicut Carbides Ltd.,RAPICUT,Rapicut Carbides Ltd,Active,X,10.0,INE350D01015,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500361,Ras Propack Lamipack Ltd,RASPRO,Ras Propack Lamipack Ltd,Delisted,T,10.0,INE279B01028,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500362,Recron Synthetics Ltd.,RECRON,Recron Synthetics Ltd,Delisted,B,10.0,INE616A01023,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500363,Real Value Appliances Ltd,REVAP,Real Value Appliances Ltd,Delisted,Z,10.0,INE980C01011,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500364,Reliance Petroleum Ltd.,REPETDM,Reliance Petroleum Ltd,Delisted,B,10.0,INE014A01013,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500365,Welspun Specialty Solutions Limited,WELSPLSOL,Welspun Specialty Solutions Ltd,Active,B,6.0,INE731F01037,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500366,Rolta India Ltd.,ROLTA,Rolta India Ltd,Delisted,Z,10.0,INE293A01013,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500367,Rubfila International Ltd.,RUBFILA,Rubfila International Ltd,Active,B,5.0,INE642C01025,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500368,Patanjali Foods Limited,PATANJALI,Patanjali Foods Ltd,Active,A,2.0,INE619A01035,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500369,Rpg Transmission Ltd.,RPGTRANS,Rpg Transmission Ltd,Delisted,B,10.0,INE621A01015,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500370,Salora International Limited,SALORAINTL,Salora International Ltd,Active,X,10.0,INE924A01013,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500371,Samtel (India) Ltd.,SAMTELIN,Samtel India Ltd,Active,XT,10.0,INE538C01017,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500372,Samtel Colour Ltd.,SAMTEL,Samtel Color Ltd,Delisted,Z,10.0,INE381A01016,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500373,Clariant (India) Ltd,CLARIANT,Clariant India Ltd,Delisted,B,10.0,INE221A01014,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500374,Sandvik Asia Ltd.,SANAS,Sandvik Asia Ltd,Delisted,B,100.0,INE624A01019,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500375,Sanghi Polyesters Ltd.,SANGHIPOLY,Sanghi Polyesters Ltd,Delisted,Z,10.0,INE146A01013,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500376,Satyam Computer Services Ltd,SATYAM,Satyam Computer Services Ltd,Delisted,A,2.0,INE275A01028,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500377,Shreeji Phosphate Ltd.,SHREEJIPHOS,Shreeji Phosphate Ltd,Delisted,Z,10.0,INE157C01016,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500378,Jindal Saw Ltd.,JINDALSAW,Jindal Saw Ltd,Active,A,1.0,INE324A01032,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500379,Sbi Home Finance Ltd,SBIHOMEFIN,Sbi Home Finance Ltd,Delisted,T,10.0,INE627A01012,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500380,Jk Lakshmi Cement Limited,JKLAKSHMI,Jk Lakshmi Cement Ltd,Active,A,5.0,INE786A01032,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500384,Brabourne Enterprises Limited,BRABOURNE,Brabourne Enterprises Ltd,Delisted,T,10.0,INE629A01018,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500386,Shamken Spinners Ltd.,SHAMKNSPIN,Shamken Spinners Ltd,Delisted,XT,10.0,INE626B01012,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500387,Shree Cements Ltd.,SHREECEM,Shree Cement Ltd,Active,A,10.0,INE070A01015,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500388,Shree Krishna Paper Mills & Industr,SKPMIL,Shree Krishna Paper Mills & Industries Ltd,Active,X,10.0,INE970C01012,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500389,Silverline Technologies Ltd.,SILVERLINE,Silverline Technologies Ltd,Suspended,X,10.0,INE368A01021,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500390,Reliance Infrastructure Ltd,RELINFRA,Reliance Infrastructure Ltd,Suspended,T,10.0,INE036A01016,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500391,S.M. Dyechem Ltd.,SMDYECH,Sm Dyechem Ltd,Delisted,X,10.0,INE620A01025,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500394,Solid Carbide Tools Ltd,SOLCT,Solid Carbide Tools Ltd,Delisted,Z,1.0,INE161C01026,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500395,Southern Herbals Ltd,SOUTHNHE,Southern Herbals Ltd,Delisted,B,10.0,INE001C01016,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500396,Tata Ssl Ltd,TASSLDM,Tata Ssl Ltd,Delisted,B,100.0,INE675A01011,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500397,Henkel Spic India Ltd,HENKELSPIC,Henkel Spic India Ltd,Delisted,B,10.0,INE902A01019,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500398,Ge Capital Transportation Financial Services Ltd,GECAP,Ge Capital Transportation Financial Services Ltd,Delisted,B,10.0,INE698D01017,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500399,Steelco Gujarat Ltd,STEELCO,Steelco Gujarat Ltd,Suspended,XT,10.0,INE629B01032,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500400,Tata Power Co. Ltd,TATAPOWER,Tata Power Company Ltd,Active,A,1.0,INE245A01021,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500402,Spml Infra Limited,SPMLINFRA,Spml Infra Ltd,Active,B,2.0,INE937A01023,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500403,Sundram Fasteners Ltd.,SUNDRMFAST,Sundram Fasteners Ltd,Active,A,1.0,INE387A01021,Equity,2026-07-03 22:20:52.856832,BSE,BSE
500404,Sunflag Iron & Steel Co. Ltd.,SUNFLAG,Sunflag Iron & Steel Company Ltd,Active,B,10.0,INE947A01014,Equity,2026-07-03 22:20:52.856832,BSE,BSE
